GEOID,pop_total,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,tenure_total,tenure_owner,tenure_renter
245102706006,458,195,0,45,7,0,0,0,13,9,0,45,25,41,0,10,0,0,19,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,195,176,19
245102706005,1199,390,9,0,0,22,0,0,0,54,44,13,88,57,79,15,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,390,341,49
245100101003,1266,493,0,8,42,0,0,33,17,27,25,11,59,34,17,48,116,56,208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,49,20,54,4,19,51,0,493,285,208
245100702004,552,166,19,35,0,20,0,0,23,27,0,0,9,18,15,0,0,0,126,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,19,40,38,0,0,0,0,0,166,40,126
245100702001,479,152,19,14,38,11,6,0,18,0,0,0,27,0,4,0,15,0,85,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,33,19,19,0,0,0,0,152,67,85
245100703001,436,171,38,6,28,29,9,6,0,12,21,7,0,9,6,0,0,0,111,0,0,8,6,0,0,0,3,0,0,0,0,21,8,16,9,10,13,9,8,0,0,0,0,171,60,111
245100704003,806,339,90,62,43,15,6,46,26,0,6,0,6,25,0,14,0,0,319,0,0,0,11,0,12,14,21,0,9,0,5,1,16,14,65,33,43,25,4,18,0,0,0,339,20,319
245100804001,640,193,37,11,24,16,0,3,23,0,0,41,28,4,6,0,0,0,109,0,0,0,11,0,0,0,0,0,0,0,35,0,3,0,0,0,32,19,0,0,0,0,0,193,84,109
245101301002,606,419,150,107,16,53,0,0,0,18,27,0,16,0,9,7,16,0,373,23,10,0,97,57,35,30,28,18,0,0,0,0,17,0,10,0,0,28,20,0,0,0,0,419,46,373
245101302002,958,307,69,27,11,16,52,0,30,13,0,7,18,21,43,0,0,0,245,0,0,0,0,0,0,32,0,10,0,0,19,0,0,0,20,79,7,34,23,21,0,0,0,307,62,245
245100905001,803,262,30,7,25,22,8,0,42,27,8,15,27,0,39,5,0,7,131,0,0,0,0,0,0,0,0,0,8,0,0,7,8,44,8,7,15,0,34,0,0,0,0,262,131,131
245101507011,331,195,51,0,16,6,29,12,8,0,23,5,11,5,19,5,5,0,89,0,0,24,0,0,0,6,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,195,106,89
245100903002,941,634,133,101,88,92,21,35,8,7,0,9,14,20,77,29,0,0,495,0,0,34,55,43,18,63,17,38,0,12,12,12,38,64,13,33,12,0,0,31,0,0,0,634,139,495
245100903001,483,202,0,0,0,0,0,0,0,14,13,32,14,57,39,0,12,21,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,6,17,0,0,0,0,202,154,48
245101204001,833,261,52,7,26,12,11,32,36,0,22,6,34,18,0,0,5,0,186,0,0,0,0,3,0,22,12,12,0,7,0,0,0,0,12,27,22,22,9,31,0,0,0,261,75,186
245101306001,1207,535,28,11,28,0,0,33,51,8,26,36,57,82,72,21,64,18,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,30,18,44,9,0,0,0,535,421,114
245101308042,942,437,18,0,12,13,6,34,3,32,12,54,90,28,61,34,34,6,228,0,0,0,0,0,0,0,0,16,0,0,0,19,0,6,23,6,28,39,77,2,0,0,0,437,209,228
245101602002,335,157,38,49,10,7,18,5,5,12,0,0,0,0,0,0,13,0,125,8,0,8,22,5,35,4,0,0,0,0,12,5,0,18,0,0,5,0,0,0,0,0,0,157,32,125
245101604003,421,174,22,27,0,6,8,6,10,14,23,23,5,8,22,0,0,0,76,0,0,0,0,0,0,0,0,5,0,17,0,0,6,0,21,0,22,0,5,0,0,0,0,174,98,76
245101607006,391,131,12,20,0,0,0,0,0,14,25,16,0,12,10,15,7,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,0,40,0,0,0,0,131,45,86
245101203001,997,475,22,30,44,20,26,0,44,18,10,31,85,26,32,29,26,32,324,0,0,0,0,11,0,0,0,0,0,0,17,0,25,14,69,33,111,0,44,0,0,0,0,475,151,324
245101203004,1312,525,134,107,40,24,21,0,22,28,0,26,4,77,21,0,0,21,380,0,0,8,27,16,13,19,10,0,9,18,0,10,0,8,94,8,52,54,6,28,0,0,0,525,145,380
245101504003,2794,640,41,87,52,53,0,37,27,109,29,40,75,10,55,0,0,25,470,0,33,0,0,0,0,33,24,10,40,9,8,0,9,9,58,45,75,64,31,0,0,0,0,640,170,470
245101206003,708,594,307,92,71,0,28,25,8,15,18,0,10,20,0,0,0,0,567,17,0,7,198,0,36,0,30,0,0,20,10,16,31,27,38,25,29,0,32,26,0,0,0,594,27,567
245101402002,856,285,67,40,34,37,23,23,20,0,0,0,0,23,0,16,2,0,232,0,7,20,0,7,23,0,0,16,0,0,0,0,20,0,40,89,10,0,0,0,0,0,0,285,53,232
245101502003,753,207,49,19,14,18,15,0,0,33,0,5,37,17,0,0,0,0,96,0,0,3,0,0,0,0,0,0,7,6,7,0,0,0,14,0,36,23,0,0,0,0,0,207,111,96
245100808002,1039,338,110,49,32,5,27,5,5,6,7,23,23,0,24,11,5,6,264,0,18,33,6,32,15,18,0,0,6,23,5,0,0,0,0,25,6,28,14,5,0,0,0,338,74,264
245100801022,1276,428,49,19,28,40,30,57,19,60,18,65,0,24,5,10,4,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,0,41,47,72,34,13,0,0,0,428,182,246
245100802003,600,255,47,62,27,16,0,7,0,0,10,18,7,61,0,0,0,0,166,0,0,0,36,21,34,15,0,0,0,10,0,0,0,0,0,0,39,11,0,0,0,0,0,255,89,166
245100806003,518,133,25,10,10,0,6,0,16,4,0,9,23,15,15,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,8,0,0,0,0,133,83,50
245100904001,1035,373,35,11,10,47,30,38,11,0,35,69,16,39,22,5,0,5,217,0,0,0,0,0,0,3,0,0,0,21,4,22,0,0,7,33,37,67,23,0,0,0,0,373,156,217
245100907004,558,210,90,11,0,0,46,0,0,11,14,14,0,24,0,0,0,0,116,0,0,0,0,2,0,0,0,0,0,21,0,0,0,0,38,29,0,26,0,0,0,0,0,210,94,116
245102712001,731,277,13,16,0,13,14,0,0,0,0,41,14,50,25,28,0,63,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,27,0,0,0,0,0,0,277,217,60
245101202012,820,395,70,25,9,11,17,8,9,31,12,13,48,34,21,23,28,36,149,0,0,0,18,0,0,0,0,0,0,0,2,5,5,16,13,12,20,20,19,10,0,3,0,395,246,149
245102801023,1468,406,92,46,77,0,11,13,42,0,34,0,0,65,13,0,13,0,232,0,0,0,38,0,0,0,0,0,0,0,42,0,0,12,62,13,0,0,0,65,0,0,0,406,174,232
245102302001,1128,542,10,10,8,0,16,8,24,0,34,32,28,106,86,50,75,55,337,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,12,19,30,10,141,74,0,0,0,542,205,337
245102604012,2356,886,107,84,80,47,93,76,58,96,39,85,26,62,13,0,0,20,374,0,0,0,0,0,0,0,0,66,38,32,28,15,21,0,45,22,48,0,0,0,0,0,0,886,512,374
245100401001,1711,819,82,18,0,0,17,17,8,29,70,73,114,128,67,0,77,119,730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,139,421,91,44,0,0,819,89,730
245100602005,849,300,75,20,26,0,35,0,0,24,11,6,48,27,28,0,0,0,233,0,0,0,0,0,0,0,0,0,35,0,0,0,10,0,23,57,53,0,46,0,0,0,0,300,67,233
245102805004,531,240,56,80,52,0,0,10,0,5,0,37,0,0,0,0,0,0,195,0,0,21,54,29,22,2,6,22,17,0,0,0,0,0,11,0,0,11,0,0,0,0,0,240,45,195
245100807001,398,171,18,17,43,8,19,12,11,18,5,4,6,0,10,0,0,0,41,0,0,0,0,0,0,0,6,0,0,5,0,0,0,0,13,4,13,0,0,0,0,0,0,171,130,41
245102714001,813,248,0,0,8,9,0,0,0,0,0,18,33,32,18,16,26,88,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,5,0,0,0,0,0,248,224,24
245102716003,1202,342,59,0,41,8,12,17,7,8,0,52,63,56,19,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,0,12,55,0,0,55,30,0,0,0,0,0,342,148,194
245102606055,90,78,0,21,9,0,6,0,0,33,0,0,0,9,0,0,0,0,63,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,9,11,0,33,0,0,0,0,78,15,63
245101302004,652,239,42,7,23,0,27,32,0,12,8,22,24,7,0,17,3,15,212,0,0,0,0,20,22,0,0,0,7,0,0,0,9,41,9,51,15,23,8,7,0,0,0,239,27,212
245102002004,550,120,14,0,7,47,18,11,0,8,0,0,0,0,0,0,0,15,98,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,8,15,58,0,0,0,0,0,120,22,98
245102002003,560,226,17,45,0,33,7,46,0,37,0,24,0,0,17,0,0,0,166,33,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,0,54,0,0,0,0,0,0,226,60,166
245102006002,1024,306,11,0,72,0,8,10,17,8,0,32,39,43,42,8,0,16,105,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,3,0,14,10,18,0,0,0,0,306,201,105
245102007013,870,381,16,56,30,0,28,17,84,19,48,27,0,42,7,0,7,0,127,0,44,0,0,0,0,0,0,0,0,0,26,0,0,0,33,13,11,0,0,0,0,0,0,381,254,127
245102007012,1302,393,45,32,0,59,51,15,37,24,0,19,48,28,20,15,0,0,146,0,0,0,0,0,0,32,0,0,0,0,0,24,0,15,50,0,17,0,0,0,0,0,0,393,247,146
245102708032,1606,1066,133,106,32,50,36,35,83,65,9,182,194,113,28,0,0,0,1010,0,16,0,68,0,66,11,14,0,32,0,0,0,0,0,9,76,578,90,36,0,0,14,0,1066,56,1010
245102709012,1026,398,16,9,32,17,0,10,0,56,0,61,68,67,52,10,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,55,0,0,0,0,398,336,62
245102716005,598,248,47,9,43,9,30,9,0,8,0,28,11,9,8,0,27,10,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,20,32,0,0,0,0,248,159,89
245102007021,318,137,69,15,0,13,11,0,4,15,0,10,0,0,0,0,0,0,68,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,20,30,0,0,0,0,0,137,69,68
245102301001,847,355,17,13,0,18,0,6,0,0,3,1,56,37,60,25,75,44,144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,5,23,67,14,5,11,2,355,211,144
245102502051,23,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,11,0
245102704022,795,245,17,0,5,0,0,0,47,0,11,47,36,10,26,38,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,245,0
245102707033,769,336,50,0,0,5,42,25,8,29,7,30,19,67,31,14,0,9,109,0,0,0,0,0,12,0,0,0,0,0,0,0,9,0,0,64,9,0,15,0,0,0,0,336,227,109
245102710011,877,275,23,25,11,5,25,7,11,0,26,18,47,51,11,10,0,5,131,0,0,0,0,13,0,0,0,12,0,0,0,0,0,0,11,13,42,6,14,0,0,0,0,275,144,131
245100201002,1200,564,21,18,22,11,20,30,20,12,23,27,60,105,48,32,75,40,262,0,0,0,0,0,0,0,0,0,0,0,6,5,0,5,31,10,66,21,57,45,8,0,3,564,302,262
245100601003,942,327,13,11,38,0,11,18,29,4,8,23,18,29,33,48,0,44,127,0,0,0,0,0,0,0,23,0,0,0,0,0,6,0,0,0,48,0,26,12,0,0,0,327,200,127
245100902002,1447,538,19,36,48,35,19,29,0,18,24,19,69,44,121,27,15,15,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,10,9,0,0,0,0,0,0,538,482,56
245100906003,297,107,0,11,22,9,0,11,0,10,0,22,0,0,12,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,107,97,10
245100909002,725,246,31,13,56,0,30,24,0,0,0,33,15,0,24,20,0,0,183,0,0,0,0,0,8,0,0,33,0,0,10,14,50,23,0,37,0,0,0,0,0,0,0,246,63,183
245100909004,992,427,82,108,45,27,30,0,26,31,0,51,6,6,7,8,0,0,353,10,0,8,32,63,0,10,0,17,58,12,0,0,0,0,21,47,65,10,0,0,0,0,0,427,74,353
245101001003,261,91,0,6,0,0,5,18,0,5,0,21,11,18,7,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,6,0,0,0,0,91,67,24
245101501003,1143,421,134,52,51,0,38,38,0,21,10,35,10,20,0,0,0,12,338,92,31,0,40,16,9,8,32,0,0,41,0,0,30,14,0,0,25,0,0,0,0,0,0,421,83,338
245101509002,894,307,29,55,11,0,9,0,23,0,27,60,14,19,22,0,38,0,138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,26,46,35,20,0,0,0,0,0,307,169,138
245102004002,1036,323,45,84,4,37,14,57,10,4,16,7,23,16,0,6,0,0,170,0,11,11,11,0,0,0,0,0,9,11,0,0,6,21,20,0,44,13,0,0,0,0,0,323,153,170
245102005001,447,222,116,31,55,13,7,0,0,0,0,0,0,0,0,0,0,0,191,0,0,13,21,0,0,0,0,0,61,0,0,0,0,0,0,26,55,7,8,0,0,0,0,222,31,191
245102005003,348,129,14,22,17,10,15,10,30,0,11,0,0,0,0,0,0,0,68,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,17,22,15,0,0,0,0,0,129,61,68
245102506001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
245102604043,1447,431,78,59,18,65,6,27,64,12,11,35,15,16,0,25,0,0,283,0,0,0,0,0,0,0,4,0,5,0,7,0,0,0,6,68,72,101,20,0,0,0,0,431,148,283
245102717003,1092,354,16,7,0,42,22,0,26,17,64,25,19,49,47,20,0,0,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,40,17,0,0,0,0,0,354,262,92
245102802004,609,282,43,0,23,0,41,0,9,0,4,10,69,33,0,0,27,23,120,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,33,0,0,40,0,0,0,0,0,282,162,120
245102802002,746,224,48,24,0,0,16,0,12,0,7,0,0,82,9,26,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,224,212,12
245101902002,1072,344,44,48,54,15,21,16,13,34,22,19,17,21,0,20,0,0,255,0,0,0,0,14,17,0,8,0,0,5,15,0,6,0,5,33,96,13,12,11,0,0,0,344,89,255
245102201003,120,72,7,0,0,0,0,0,0,0,0,0,0,0,17,16,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,72,0
245102303001,213,115,3,0,0,0,0,6,0,0,13,0,5,24,31,6,12,15,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,49,43,0,0,0,115,11,104
245102502072,952,319,31,4,28,55,5,22,15,13,29,10,17,46,13,21,10,0,195,0,0,0,0,0,0,5,0,0,0,0,0,0,0,42,26,60,39,16,0,0,0,0,0,319,124,195
245102503033,618,337,96,64,20,5,7,5,0,25,19,6,9,6,28,35,0,12,210,0,19,0,3,21,6,32,0,0,0,0,0,0,4,0,34,44,20,12,15,0,0,0,0,337,127,210
245102602024,774,386,31,22,0,74,33,71,36,0,0,0,104,15,0,0,0,0,215,0,0,0,7,13,0,0,0,0,0,0,0,0,30,0,41,0,30,79,15,0,0,0,0,386,171,215
245102603026,1483,454,107,43,75,13,0,0,0,0,61,51,0,56,16,0,32,0,310,0,0,0,0,0,0,0,43,0,78,65,0,0,0,0,13,0,61,0,50,0,0,0,0,454,144,310
245102603022,834,342,19,37,20,95,0,24,0,17,0,39,25,20,0,0,46,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,342,240,102
245102607001,1183,399,56,32,5,28,36,25,5,53,4,10,43,29,8,28,37,0,140,0,0,0,0,0,0,0,0,0,0,0,0,6,17,22,4,9,20,28,25,2,0,0,0,399,259,140
245101303002,610,181,8,9,7,0,0,10,27,29,9,46,0,16,0,16,4,0,106,0,0,0,0,0,0,0,0,0,0,0,10,0,8,0,6,9,28,12,33,0,0,0,0,181,75,106
245101308031,534,272,57,10,8,8,0,7,0,51,10,46,7,32,0,21,15,0,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,55,54,0,0,0,0,0,272,126,146
245101401003,1253,714,302,49,70,42,21,0,15,6,13,39,0,29,58,0,28,42,503,0,0,66,144,49,0,0,17,51,63,0,20,0,19,0,6,0,68,0,0,0,0,0,0,714,211,503
245101401002,1004,411,81,36,21,0,41,12,15,9,13,0,36,80,27,28,0,12,359,0,0,14,13,22,16,0,21,0,0,0,0,0,16,0,52,77,41,56,0,31,0,0,0,411,52,359
245100104001,799,445,0,17,8,26,17,39,15,15,15,29,58,25,51,57,23,50,147,0,0,26,0,0,0,0,0,0,9,10,0,0,0,0,0,0,0,49,46,0,7,0,0,445,298,147
245100202002,1162,443,18,29,5,6,0,13,29,8,26,34,33,46,51,78,55,12,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,33,28,6,46,46,47,0,0,443,224,219
245101506005,726,302,0,30,31,8,25,112,0,17,0,7,11,22,10,29,0,0,193,0,0,0,0,0,0,30,0,34,0,0,0,33,14,0,0,9,68,0,5,0,0,0,0,302,109,193
245102609002,806,346,0,0,0,9,0,8,7,10,14,15,47,74,29,70,24,39,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,15,20,18,0,0,0,346,233,113
245102610004,1677,477,0,27,0,0,0,12,10,44,28,72,10,60,150,17,16,31,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,9,0,0,33,0,0,0,0,477,408,69
245102610001,190,95,11,0,0,4,20,0,18,18,0,0,0,24,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,28,0,0,0,0,0,0,95,57,38
245102719004,696,212,18,18,20,0,32,0,0,0,13,24,19,37,16,0,15,0,82,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,24,0,32,8,0,0,0,0,0,212,130,82
245102719002,507,228,31,0,0,46,0,0,12,12,0,10,25,22,13,0,48,9,47,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,14,0,0,0,0,228,181,47
245102720031,1179,415,0,0,0,0,0,15,8,12,20,80,86,94,0,0,65,35,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,141,0,0,0,0,0,0,415,259,156
245102720035,886,289,0,14,18,7,0,0,0,20,18,0,41,0,32,60,67,12,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,18,90,0,0,0,0,0,0,289,161,128
245100803011,299,146,37,34,13,13,0,0,15,5,16,6,0,7,0,0,0,0,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,46,0,0,0,0,0,0,146,52,94
245100803012,533,180,32,8,22,5,9,26,12,13,20,17,4,0,5,0,0,7,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,22,15,15,0,0,0,0,180,77,103
