GEOID,pop_total,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,homeval_total_units,homeval_lt10k,homeval_10_15k,homeval_15_20k,homeval_20_25k,homeval_25_30k,homeval_30_35k,homeval_35_40k,homeval_40_50k,homeval_50_60k,homeval_60_70k,homeval_70_80k,homeval_80_90k,homeval_90_100k,homeval_100_125k,homeval_125_150k,homeval_150_175k,homeval_175_200k,homeval_200_250k,homeval_250_300k,homeval_300_400k,homeval_400_500k,homeval_500_750k,homeval_750k_1m,homeval_1m_1500k,homeval_1500k_2m,homeval_2m_plus,tenure_total,tenure_owner,tenure_renter,housing_total_units,housing_occupied,housing_vacant,vacant_for_rent,vacant_rented_not_occ,vacant_for_sale,vacant_sold_not_occ,vacant_seasonal,vacant_migrant,vacant_other
245102705011,598,396,65,40,0,9,257,14,0,0,0,16,0,0,0,9,87,9,70,0,0,31,21,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,22,53,38,16,23,0,0,0,0,0,0,257,241,16,269,257,12,0,0,0,0,0,0,12
245102705012,786,571,103,20,22,0,293,29,17,0,10,39,9,0,25,11,12,13,41,24,17,30,16,24,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,269,0,0,15,0,0,0,0,0,0,0,9,0,12,17,17,71,58,57,13,0,0,0,0,0,0,0,293,269,24,293,293,0,0,0,0,0,0,0,0
245102708011,715,560,155,42,0,0,334,32,47,8,0,7,27,30,19,25,49,17,26,42,5,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,9,27,79,0,0,0,0,185,0,0,0,13,0,0,0,0,0,9,8,0,25,27,68,35,0,0,0,0,0,0,0,0,0,0,334,185,149,354,334,20,0,0,0,0,0,0,20
245102708013,1296,827,146,86,0,0,381,27,23,25,10,10,0,16,0,16,77,35,66,16,28,0,32,76,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,13,35,0,0,15,0,0,0,0,305,0,0,0,0,0,0,0,0,0,0,0,0,15,46,62,40,74,44,0,0,13,11,0,0,0,0,381,305,76,456,381,75,48,0,0,0,0,0,27
245102708014,1196,739,120,107,13,0,426,15,11,17,34,0,40,0,22,13,43,23,134,16,32,0,26,112,0,0,0,9,0,0,0,0,0,0,8,0,0,0,0,0,0,34,16,19,26,0,0,0,314,10,8,0,0,0,0,0,0,0,32,0,8,0,70,77,63,8,17,0,11,10,0,0,0,0,0,426,314,112,503,426,77,0,0,0,0,21,0,56
245102708012,976,752,82,70,0,0,419,15,9,0,0,25,34,14,42,51,107,48,30,35,9,0,0,102,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,39,23,0,9,0,0,0,0,317,0,0,0,0,0,0,0,0,0,0,0,40,15,117,32,63,15,18,17,0,0,0,0,0,0,0,419,317,102,419,419,0,0,0,0,0,0,0,0
245102717006,595,405,21,0,0,0,187,75,0,23,0,0,0,0,0,0,9,19,37,16,8,0,0,101,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,37,9,0,0,0,0,0,86,0,0,0,8,17,29,0,0,0,0,9,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,187,86,101,260,187,73,0,0,0,18,0,0,55
245102717005,768,616,15,58,0,0,227,0,21,6,0,38,8,6,6,19,52,14,0,0,0,41,16,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,9,15,12,9,54,0,0,0,0,96,8,0,0,0,0,0,6,0,0,6,19,34,0,0,0,0,0,0,0,7,0,0,0,16,0,0,227,96,131,533,227,306,56,0,0,0,0,0,250
245102801026,474,474,86,51,0,0,270,47,55,0,0,0,0,45,26,0,13,50,0,0,34,0,0,155,0,0,0,16,0,0,15,0,19,0,13,42,0,0,0,0,0,50,0,0,0,0,0,0,115,0,0,0,0,0,0,0,0,0,0,0,33,0,7,0,5,36,0,0,0,34,0,0,0,0,0,270,115,155,300,270,30,0,0,0,0,0,0,30
245100203002,1074,990,213,254,174,124,639,22,26,23,0,9,0,18,17,48,57,87,12,43,31,88,158,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,18,28,26,143,101,47,18,0,235,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,85,26,44,0,0,0,0,639,235,404,883,639,244,186,0,0,0,14,0,44
245101504003,2276,1235,158,48,9,8,581,40,41,38,71,18,11,70,44,44,46,66,51,19,22,0,0,388,0,23,0,0,0,0,0,77,0,40,0,10,0,11,20,20,29,63,49,24,0,0,0,0,193,0,0,0,9,0,0,10,28,28,49,27,8,0,0,0,0,0,15,0,9,0,0,0,0,0,10,581,193,388,767,581,186,0,0,0,0,0,0,186
245101504001,727,475,10,0,0,0,287,89,33,19,19,9,33,22,10,0,0,9,34,10,0,0,0,142,0,0,0,0,8,0,0,25,0,0,18,10,0,0,0,10,0,48,0,23,0,0,0,0,145,0,0,0,0,10,0,0,41,0,0,0,0,28,0,32,34,0,0,0,0,0,0,0,0,0,0,287,145,142,361,287,74,20,0,0,0,0,0,54
245102610001,201,201,0,0,0,0,143,7,16,0,7,22,48,0,7,0,0,0,36,0,0,0,0,74,0,0,0,0,0,23,0,0,0,0,0,0,0,0,22,0,0,0,0,29,0,0,0,0,69,0,7,0,0,0,0,0,0,19,0,7,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,143,69,74,244,143,101,39,0,21,0,0,0,41
245102701012,638,455,64,34,10,4,256,5,0,6,6,11,6,34,18,12,34,40,14,39,0,10,21,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,26,5,0,5,0,0,0,0,195,0,0,0,0,0,0,0,0,0,0,19,34,0,67,9,21,4,25,10,0,6,0,0,0,0,0,256,195,61,352,256,96,0,0,14,0,0,0,82
245102719004,640,561,96,49,0,0,198,29,0,31,0,27,0,0,13,9,0,10,14,33,0,32,0,44,0,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,154,8,0,0,0,0,0,0,0,0,0,0,0,13,32,29,27,12,24,9,0,0,0,0,0,0,0,198,154,44,306,198,108,21,0,21,0,0,0,66
245102719003,669,625,122,3,11,0,324,52,19,56,0,21,19,13,0,11,9,7,62,16,10,29,0,170,0,0,0,50,0,0,8,0,0,0,19,0,10,0,0,0,0,27,26,0,0,0,30,0,154,0,0,0,0,0,11,0,0,0,0,11,0,20,17,10,45,0,31,0,9,0,0,0,0,0,0,324,154,170,369,324,45,21,0,0,0,0,0,24
245102719002,593,448,166,7,11,0,231,24,0,10,52,13,0,0,11,0,0,23,12,0,30,49,7,37,0,0,0,0,0,0,0,0,0,13,0,0,0,9,0,0,0,0,0,0,15,0,0,0,194,0,0,0,0,0,0,0,0,0,0,0,0,23,45,0,23,53,31,19,0,0,0,0,0,0,0,231,194,37,231,231,0,0,0,0,0,0,0,0
245102719005,1000,654,72,19,16,0,422,46,61,22,25,16,11,17,83,10,28,58,12,0,0,33,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,52,3,9,20,33,0,27,0,0,0,0,268,0,0,10,0,0,0,0,0,10,16,0,0,0,86,83,47,0,7,9,0,0,0,0,0,0,0,422,268,154,445,422,23,0,0,0,0,0,0,23
245102720031,763,524,195,67,47,27,220,0,0,0,0,0,15,0,28,16,0,18,17,13,17,34,62,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,16,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,37,61,48,0,0,0,0,0,220,189,31,220,220,0,0,0,0,0,0,0,0
245100103002,1642,1427,618,319,129,15,700,0,11,4,10,11,7,23,0,0,38,52,119,52,86,149,138,281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,66,99,60,12,0,419,0,0,0,0,0,0,0,0,0,0,0,11,0,11,15,55,0,59,70,96,18,58,7,10,9,0,700,419,281,781,700,81,26,0,30,0,0,0,25
245100803011,276,213,0,8,0,0,123,28,14,0,6,5,0,4,25,12,15,0,8,0,0,6,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,20,0,0,0,0,0,0,80,0,0,0,13,8,0,25,9,0,0,5,6,4,0,10,0,0,0,0,0,0,0,0,0,0,0,123,80,43,240,123,117,15,0,0,0,0,0,102
245100803012,741,449,22,12,4,0,246,73,22,28,0,8,12,14,21,4,12,12,19,4,12,0,5,136,0,0,0,0,0,20,0,0,0,4,0,0,0,0,0,22,23,24,13,14,0,0,0,0,110,10,4,4,0,0,0,0,12,8,9,8,30,5,7,0,4,9,0,0,0,0,0,0,0,0,0,246,110,136,364,246,118,0,17,0,0,0,0,101
245101101002,1343,1182,700,126,163,88,807,39,37,33,14,54,52,55,28,45,104,69,92,119,37,0,29,734,0,0,0,0,0,0,0,0,0,0,0,0,13,28,28,44,65,142,99,264,51,0,0,0,73,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,0,807,73,734,1017,807,210,128,66,16,0,0,0,0
245101202012,928,612,200,154,39,57,359,22,16,5,3,14,6,9,21,5,30,18,53,28,21,53,55,153,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,0,10,30,45,40,13,0,3,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,8,12,70,70,9,4,0,5,0,0,0,359,206,153,432,359,73,46,0,13,0,14,0,0
245101403004,608,436,0,27,0,0,253,15,15,13,24,19,15,0,22,56,0,33,35,6,0,0,0,172,0,0,0,8,0,0,0,0,0,0,0,0,0,0,6,0,27,32,61,38,0,0,0,0,81,0,0,0,0,0,0,13,0,0,7,29,8,11,0,13,0,0,0,0,0,0,0,0,0,0,0,253,81,172,492,253,239,12,12,0,0,0,0,215
245101701002,619,419,53,53,0,0,271,22,43,18,20,40,40,9,7,0,0,31,35,0,0,6,0,221,0,20,0,0,0,0,21,13,0,0,24,14,0,6,0,16,6,26,48,20,0,0,0,0,50,0,0,0,0,0,0,0,0,0,0,7,0,0,11,8,0,0,0,0,18,6,0,0,0,0,0,271,50,221,301,271,30,0,0,0,0,24,0,6
245101701001,1015,867,181,65,30,40,655,139,72,60,6,27,43,6,68,17,39,36,48,71,16,0,7,587,0,7,6,61,52,8,16,6,6,6,6,0,0,0,17,20,26,197,76,53,24,0,0,0,68,0,0,7,0,0,0,0,0,0,0,0,7,0,16,8,22,0,0,0,8,0,0,0,0,0,0,655,68,587,731,655,76,47,0,0,0,0,0,29
245101802002,550,424,47,41,5,8,255,106,13,6,10,5,0,5,5,18,4,23,15,23,6,16,0,172,34,6,13,62,6,6,0,0,0,0,0,0,0,0,0,5,14,5,0,21,0,0,0,0,83,0,0,0,0,0,5,0,0,0,5,4,0,4,13,0,16,0,0,27,4,0,5,0,0,0,0,255,83,172,330,255,75,11,12,0,11,0,0,41
245101802001,398,325,23,0,0,0,110,14,30,12,0,17,6,0,0,0,6,6,0,13,6,0,0,97,0,0,0,0,0,0,10,0,0,10,0,0,0,12,0,6,18,37,4,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,110,13,97,263,110,153,21,11,0,11,0,0,110
245101903002,637,433,41,3,0,0,310,88,44,37,15,0,5,30,0,3,4,32,48,0,4,0,0,257,0,0,0,35,38,35,19,0,9,0,12,0,0,18,5,4,37,18,0,17,0,0,0,0,53,0,0,0,12,11,3,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,5,4,0,0,6,310,53,257,537,310,227,10,0,60,0,0,0,157
245101903003,539,238,0,0,0,0,127,16,13,0,12,5,0,0,0,0,18,45,18,0,0,0,0,116,0,0,0,0,0,0,0,13,0,0,0,0,0,0,5,14,18,25,0,32,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,0,0,0,127,11,116,247,127,120,0,0,30,0,0,0,90
245101903001,431,289,37,11,4,0,132,24,20,15,3,16,6,13,9,4,0,8,0,5,3,6,0,92,0,0,0,0,5,0,24,0,0,8,0,0,0,0,12,6,0,9,0,13,0,0,0,0,40,0,4,0,4,0,0,4,0,0,3,0,11,0,0,0,0,0,5,6,0,0,0,3,0,0,0,132,40,92,258,132,126,55,0,9,0,0,0,62
245101903004,895,474,15,11,0,0,249,66,49,11,22,11,24,4,0,0,17,20,12,13,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,16,84,20,4,0,0,0,0,99,4,0,0,3,10,21,0,9,18,13,0,0,9,0,0,12,0,0,0,0,0,0,0,0,0,0,249,99,150,351,249,102,0,0,22,0,0,0,80
245102501021,1077,644,18,91,4,0,406,0,13,20,32,16,24,26,70,6,75,32,33,9,0,50,0,247,0,0,0,0,0,0,0,0,0,0,0,0,16,0,8,51,27,101,44,0,0,0,0,0,159,0,0,0,0,0,0,0,0,0,10,31,0,13,63,23,19,0,0,0,0,0,0,0,0,0,0,406,159,247,492,406,86,59,12,0,15,0,0,0
245102501022,2159,1389,102,49,0,11,825,73,27,62,30,74,35,130,50,28,92,45,80,78,17,0,4,465,0,0,0,0,0,0,8,0,0,0,0,0,0,0,12,25,54,236,34,96,0,0,0,0,360,19,8,0,0,0,0,0,7,0,15,8,29,23,67,66,90,16,0,0,4,0,0,0,0,0,8,825,360,465,856,825,31,0,0,16,15,0,0,0
245102503011,897,609,25,67,6,0,245,22,7,19,0,0,23,5,15,0,0,39,92,19,4,0,0,147,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,12,0,31,68,17,0,0,0,0,98,0,0,0,0,12,0,0,0,16,13,4,43,0,5,0,0,5,0,0,0,0,0,0,0,0,0,245,98,147,414,245,169,58,0,0,12,0,0,99
245102503012,1458,769,14,8,0,0,573,171,65,67,84,0,24,12,21,6,38,54,17,14,0,0,0,417,12,0,32,114,56,19,15,38,41,10,0,0,0,0,8,0,0,15,41,16,0,0,0,0,156,0,0,6,0,0,0,0,7,0,3,4,34,22,59,0,6,9,0,0,0,0,0,0,0,6,0,573,156,417,646,573,73,12,0,0,0,4,0,57
245102504012,725,605,58,0,1,0,243,33,0,23,7,0,0,11,6,38,19,18,53,0,0,26,9,126,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,34,33,28,0,24,0,0,0,0,117,8,0,0,0,0,0,0,0,15,0,0,10,0,20,27,10,6,6,0,6,9,0,0,0,0,0,243,117,126,324,243,81,71,0,0,0,0,0,10
245102504013,1251,807,117,47,0,0,314,17,24,0,0,28,21,0,0,40,31,18,53,33,0,17,32,206,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,24,17,53,31,32,0,0,0,0,108,0,9,0,0,0,0,0,8,0,9,0,9,0,38,0,26,0,9,0,0,0,0,0,0,0,0,314,108,206,486,314,172,34,0,0,0,0,0,138
245102504011,1629,1132,31,0,0,26,600,95,92,43,50,43,10,90,25,16,75,8,20,23,0,0,10,370,0,0,0,0,0,0,21,30,0,0,0,0,0,6,25,64,76,13,50,67,18,0,0,0,230,0,0,0,0,0,0,0,0,0,20,30,43,39,23,25,37,0,13,0,0,0,0,0,0,0,0,600,230,370,763,600,163,0,0,41,0,0,0,122
245100807002,336,217,22,14,0,0,157,26,21,5,5,29,17,13,15,0,0,12,14,0,0,0,0,98,0,0,0,0,0,0,0,0,0,0,27,13,0,0,9,0,0,38,11,0,0,0,0,0,59,0,0,0,21,7,0,0,12,14,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157,59,98,387,157,230,18,0,0,0,0,0,212
245102606055,141,133,0,9,0,0,107,12,32,12,0,9,0,0,33,0,0,0,0,9,0,0,0,89,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,23,0,23,0,33,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,9,0,0,0,0,0,0,0,107,18,89,107,107,0,0,0,0,0,0,0,0
245101505001,719,536,51,0,0,0,309,29,26,26,44,15,26,6,24,14,29,20,7,30,13,0,0,229,0,0,0,0,6,9,0,7,5,15,24,5,29,11,4,12,3,35,27,14,0,18,0,0,80,0,0,0,0,5,0,0,0,26,10,12,18,3,0,0,4,0,0,0,0,0,0,0,0,0,2,309,80,229,408,309,99,19,0,0,9,0,0,71
245100104001,814,684,234,91,31,14,437,18,10,0,29,0,53,6,7,0,24,42,46,77,52,39,34,155,0,0,29,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,67,42,7,0,0,0,282,0,0,0,8,0,0,0,0,0,0,0,0,0,7,0,30,8,19,110,47,35,18,0,0,0,0,437,282,155,565,437,128,7,0,0,34,53,0,34
245100202001,677,540,248,100,22,26,333,17,5,0,5,44,4,0,17,15,30,38,42,18,26,35,37,199,0,0,0,0,0,0,0,0,0,0,0,0,15,38,15,18,10,27,30,6,11,13,8,5,134,0,0,0,0,5,0,0,6,0,0,0,0,8,6,0,0,13,4,21,26,45,0,0,0,0,0,333,134,199,359,333,26,0,0,0,0,0,0,26
245101201004,1476,1134,314,374,45,293,867,146,83,44,0,85,58,16,0,19,70,43,146,34,16,0,107,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82,227,199,103,33,0,0,0,208,15,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,16,15,33,34,17,44,0,16,0,867,208,659,947,867,80,49,0,16,0,15,0,0
245102708033,2221,1759,249,117,2,0,831,13,139,25,46,84,15,9,79,27,69,92,113,37,31,18,34,336,0,0,0,46,0,35,52,10,0,0,0,0,0,0,0,17,61,32,23,26,0,34,0,0,495,0,17,0,0,0,0,0,0,0,0,0,22,13,71,192,42,117,21,0,0,0,0,0,0,0,0,831,495,336,898,831,67,0,0,67,0,0,0,0
245102708031,2784,1604,198,180,33,0,967,51,23,27,4,5,95,10,35,104,170,139,62,106,71,0,65,491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,139,177,15,137,0,0,0,0,476,10,0,0,0,0,0,0,0,0,4,0,90,30,25,174,91,52,0,0,0,0,0,0,0,0,0,967,476,491,1046,967,79,0,0,39,0,0,0,40
245102709013,1666,1240,102,41,0,7,801,38,21,30,133,43,38,16,58,0,196,14,126,28,41,9,10,534,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,111,94,223,26,43,0,0,0,0,267,0,0,3,0,0,0,0,0,30,0,0,10,8,60,59,63,0,34,0,0,0,0,0,0,0,0,801,267,534,833,801,32,9,0,0,0,0,0,23
245102709011,1353,833,56,53,0,8,464,13,0,83,32,19,37,61,0,0,40,36,95,36,0,0,12,251,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,28,78,121,12,0,0,0,0,0,213,0,0,0,0,0,0,0,0,0,0,0,9,19,42,89,46,0,0,0,0,0,0,8,0,0,0,464,213,251,484,464,20,0,20,0,0,0,0,0
245102714002,1376,981,299,325,144,72,546,0,0,8,0,16,0,9,15,9,47,6,59,70,44,59,204,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,55,26,17,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,0,67,64,61,156,47,0,0,6,546,418,128,571,546,25,0,0,0,0,0,0,25
245102716005,461,413,0,0,20,0,236,86,46,0,12,27,10,0,0,9,16,0,0,2,0,18,10,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,30,0,0,0,0,0,0,120,0,0,0,0,0,18,0,0,19,0,8,0,12,47,0,0,0,0,0,16,0,0,0,0,0,0,236,120,116,261,236,25,0,0,0,0,0,0,25
245102803022,1176,725,90,63,23,19,451,27,28,20,31,11,0,24,73,38,29,43,27,21,23,42,14,240,0,0,0,0,0,0,0,0,0,0,0,0,5,13,0,31,41,129,10,0,11,0,0,0,211,0,0,0,0,0,0,5,0,0,0,0,22,7,26,39,31,0,32,23,16,0,10,0,0,0,0,451,211,240,498,451,47,15,0,0,0,0,0,32
245102007022,807,526,32,0,0,0,268,10,12,13,23,21,11,0,58,36,22,28,31,3,0,0,0,70,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,15,11,37,0,0,0,0,0,198,0,0,0,0,0,0,8,0,11,9,14,46,37,49,3,21,0,0,0,0,0,0,0,0,0,0,268,198,70,389,268,121,0,9,0,0,18,0,94
245102301001,1022,835,339,143,108,12,473,11,31,5,34,11,0,9,7,0,16,60,56,74,4,66,89,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,13,102,42,20,8,2,263,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,15,9,40,27,89,48,20,0,0,0,0,473,263,210,508,473,35,0,0,0,12,5,0,18
245102502052,1443,853,57,0,0,0,441,54,8,28,45,47,22,20,57,8,32,61,47,0,0,12,0,249,0,0,0,0,0,0,0,0,28,0,0,13,0,0,11,0,0,18,98,72,0,0,0,0,192,0,10,0,0,0,0,0,12,9,22,0,51,0,50,13,25,0,0,0,0,0,0,0,0,0,0,441,192,249,504,441,63,0,0,43,0,0,0,20
245102502051,31,16,0,0,0,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,16,16,0,16,16,0,0,0,0,0,0,0,0
245102502054,903,634,40,71,0,0,385,9,17,45,13,6,85,6,19,18,31,24,60,23,23,6,0,166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,104,30,10,0,0,0,0,219,9,0,0,12,17,0,0,33,0,29,0,9,0,33,9,12,0,0,0,48,8,0,0,0,0,0,385,219,166,504,385,119,60,0,0,0,0,0,59
245102704022,557,391,69,58,13,0,196,0,0,7,6,0,0,15,0,10,55,38,17,8,40,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,184,0,0,0,0,0,0,0,0,0,0,0,0,6,23,46,27,8,39,7,0,28,0,0,0,0,0,196,184,12,311,196,115,44,0,0,23,0,0,48
245102704021,716,519,104,88,0,14,261,14,0,17,13,19,0,0,0,0,29,34,47,32,51,5,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,233,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,93,33,66,0,0,0,0,0,0,0,0,261,233,28,274,261,13,0,0,0,0,0,0,13
245100301001,1406,960,126,38,0,0,622,178,82,89,35,48,14,7,0,14,0,80,29,13,26,7,0,572,43,23,68,118,105,38,0,0,3,0,0,0,62,32,0,0,0,29,15,36,0,0,0,0,50,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,26,0,0,20,0,0,0,0,0,0,622,50,572,869,622,247,70,0,0,0,0,0,177
245100301002,1290,772,170,49,39,0,432,51,59,83,11,9,28,0,0,40,0,0,93,30,28,0,0,255,0,0,15,9,11,0,0,9,0,0,12,50,0,0,0,0,0,41,91,17,0,0,0,0,177,0,0,0,0,0,0,0,0,8,9,0,0,0,22,0,11,7,68,14,38,0,0,0,0,0,0,432,177,255,515,432,83,61,0,0,0,0,0,22
245100302002,1090,950,291,170,168,152,642,5,12,29,22,0,15,9,28,11,49,29,46,86,42,74,185,403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,10,46,157,74,52,39,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,22,118,31,30,17,10,0,0,642,239,403,839,642,197,60,25,0,0,57,0,55
245100302001,1237,913,208,65,49,12,519,115,60,13,0,0,38,35,46,17,0,7,30,22,63,41,32,381,0,0,0,27,0,10,67,0,13,13,27,0,0,0,38,0,7,95,0,32,32,20,0,0,138,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,32,0,47,17,9,23,0,0,0,0,519,138,381,519,519,0,0,0,0,0,0,0,0
245101607004,832,526,41,0,0,0,321,76,43,0,25,42,22,65,16,10,18,4,0,0,0,0,0,175,0,14,0,36,0,0,12,0,7,0,11,0,0,0,0,38,0,23,25,9,0,0,0,0,146,0,0,0,0,8,10,0,0,11,15,5,9,65,0,0,0,11,0,0,0,0,0,12,0,0,0,321,146,175,484,321,163,0,0,21,0,0,0,142
245101607005,584,414,97,17,0,0,212,15,0,0,38,16,0,32,14,0,23,30,0,21,0,0,23,105,0,0,0,0,0,0,0,0,0,0,0,8,0,10,0,30,0,22,35,0,0,0,0,0,107,0,0,0,0,0,0,0,14,11,44,28,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,212,107,105,331,212,119,20,0,0,0,0,0,99
245101607003,468,245,20,0,0,0,124,30,0,59,0,0,0,0,0,0,24,11,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,42,33,11,0,0,0,0,12,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,12,112,311,124,187,0,0,43,0,0,0,144
245101607007,774,427,31,34,0,17,242,33,11,9,0,8,42,11,17,48,20,23,10,0,0,10,0,196,0,0,0,0,0,0,9,0,0,0,0,0,0,5,0,25,47,47,63,0,0,0,0,0,46,0,0,0,0,0,0,0,0,0,9,24,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,242,46,196,290,242,48,0,0,0,0,0,0,48
245101702001,1804,1038,10,26,0,0,828,330,128,73,66,37,85,64,17,14,7,0,7,0,0,0,0,803,45,21,18,197,33,100,20,78,36,23,52,17,7,41,0,45,14,0,56,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,828,25,803,1068,828,240,101,47,0,0,0,0,92
245101303002,652,460,114,6,0,0,168,8,14,0,0,13,8,17,19,17,9,7,26,0,17,13,0,97,0,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,15,24,9,29,0,0,0,0,71,0,0,0,0,0,0,0,0,13,8,0,0,16,21,0,6,7,0,0,0,0,0,0,0,0,0,168,71,97,392,168,224,12,0,0,0,0,0,212
245101303001,797,426,60,102,17,2,268,41,0,29,0,4,0,11,22,0,26,9,74,0,0,33,19,111,0,9,12,5,0,0,0,0,0,0,0,0,0,0,0,24,18,14,8,11,5,0,0,0,157,10,4,0,0,0,0,0,0,16,0,7,0,7,4,0,5,6,12,27,42,17,0,0,0,0,0,268,157,111,403,268,135,0,0,22,0,0,0,113
245101308031,522,423,63,105,0,0,300,50,11,0,10,30,15,0,0,50,35,22,47,0,9,16,5,163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,80,18,0,0,0,0,137,8,0,0,0,0,0,0,0,0,0,0,0,0,10,16,0,33,52,6,0,7,0,5,0,0,0,300,137,163,325,300,25,25,0,0,0,0,0,0
