GEOID,pop_total,male_18_19,male_20,male_21,male_22_24,male_25_29,male_30_34,female_18_19,female_20,female_21,female_22_24,female_25_29,female_30_34,male_35_39,male_40_44,male_45_49,male_50_54,male_55_59,male_60_61,male_62_64,female_35_39,female_40_44,female_45_49,female_50_54,female_55_59,female_60_61,female_62_64,male_65_66,male_67_69,male_70_74,male_75_79,male_80_84,male_85plus,female_65_66,female_67_69,female_70_74,female_75_79,female_80_84,female_85plus,edu_total_25plus,edu_bachelors,edu_masters,edu_professional,edu_doctorate,hhinc_total_hh,hhinc_lt10k,hhinc_10_15k,hhinc_15_20k,hhinc_20_25k,hhinc_25_30k,hhinc_30_35k,hhinc_35_40k,hhinc_40_45k,hhinc_45_50k,hhinc_50_60k,hhinc_60_75k,hhinc_75_100k,hhinc_100_125k,hhinc_125_150k,hhinc_150_200k,hhinc_200k_plus,rent_total_units,rent_lt100,rent_100_149,rent_150_199,rent_200_249,rent_250_299,rent_300_349,rent_350_399,rent_400_449,rent_450_499,rent_500_549,rent_550_599,rent_600_649,rent_650_699,rent_700_749,rent_750_799,rent_800_899,rent_900_999,rent_1000_1249,rent_1250_1499,rent_1500_1999,rent_2000_2499,rent_2500_2999,rent_3000_3499,rent_3500_plus,homeval_total_units,homeval_lt10k,homeval_10_15k,homeval_15_20k,homeval_20_25k,homeval_25_30k,homeval_30_35k,homeval_35_40k,homeval_40_50k,homeval_50_60k,homeval_60_70k,homeval_70_80k,homeval_80_90k,homeval_90_100k,homeval_100_125k,homeval_125_150k,homeval_150_175k,homeval_175_200k,homeval_200_250k,homeval_250_300k,homeval_300_400k,homeval_400_500k,homeval_500_750k,homeval_750k_1m,homeval_1m_1500k,homeval_1500k_2m,homeval_2m_plus,tenure_total,tenure_owner,tenure_renter,housing_total_units,housing_occupied,housing_vacant,vacant_for_rent,vacant_rented_not_occ,vacant_for_sale,vacant_sold_not_occ,vacant_seasonal,vacant_migrant,vacant_other,avg_hh_size,yrbuilt_total,yrbuilt_owner_2014plus,yrbuilt_owner_2010_13,yrbuilt_owner_2000_09,yrbuilt_owner_1990_99,yrbuilt_owner_1980_89,yrbuilt_owner_1970_79,yrbuilt_owner_1960_69,yrbuilt_owner_1950_59,yrbuilt_owner_1940_49,yrbuilt_owner_pre1940,yrbuilt_renter_2014plus,yrbuilt_renter_2010_13,yrbuilt_renter_2000_09,yrbuilt_renter_1990_99,yrbuilt_renter_1980_89,yrbuilt_renter_1970_79,yrbuilt_renter_1960_69,yrbuilt_renter_1950_59,yrbuilt_renter_1940_49,yrbuilt_renter_pre1940,commute_total,commute_drive_alone,commute_carpool,commute_transit,commute_walk,commute_wfh,mobility_total,mobility_same_house,mobility_moved_same_county,mobility_moved_diff_county,mobility_moved_diff_state,mobility_moved_abroad,poverty_total_denom,poverty_below
245101306001,1321,0,0,0,5,52,191,0,0,0,38,93,304,123,37,20,7,47,0,0,46,40,25,0,56,0,0,0,102,27,0,0,0,0,0,20,15,29,0,1234,425,198,159,37,793,94,46,0,0,16,9,15,0,15,0,111,88,38,167,127,67,321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,103,76,19,0,472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,29,138,99,118,40,9,0,10,0,0,793,472,321,826,793,33,33,0,0,0,0,0,0,1.67,793,472,0,0,19,0,0,0,0,0,0,453,321,0,79,0,20,0,0,0,0,1051,677,23,29,27,288,,,,,,,,
245101306002,741,0,0,0,58,18,41,0,0,0,9,38,87,53,63,74,19,20,14,0,23,14,21,19,7,20,25,0,13,0,0,0,0,0,0,0,15,0,0,584,167,162,41,29,357,0,13,0,0,0,0,27,0,38,0,21,24,40,35,60,99,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,12,0,40,0,74,0,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,64,79,12,0,0,0,0,0,357,204,153,385,357,28,0,0,0,0,0,0,28,2.08,357,204,0,0,0,0,0,0,0,14,7,183,153,0,0,12,0,9,0,27,21,571,253,0,43,109,130,,,,,,,,
245101306003,640,0,0,0,0,86,30,0,0,0,0,31,99,68,13,0,12,44,0,0,74,0,19,0,0,10,0,11,33,8,0,8,0,0,0,28,0,27,0,601,205,113,66,49,306,0,0,0,0,0,27,0,8,22,43,43,17,57,12,25,52,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,19,0,6,75,0,0,0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,48,25,67,31,0,0,0,0,0,306,198,108,351,306,45,0,45,0,0,0,0,0,2.09,306,198,0,0,0,0,11,0,0,0,0,187,108,0,0,0,0,0,0,0,0,450,233,10,11,30,89,,,,,,,,
245101306004,925,0,7,0,0,44,81,0,6,0,6,118,47,40,12,82,23,6,9,0,61,102,28,17,0,0,8,0,0,10,17,6,0,0,0,29,8,8,0,756,284,101,95,95,418,0,0,19,10,0,25,0,0,12,11,19,31,49,21,100,121,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,32,35,12,0,0,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,37,111,95,3,0,0,0,0,418,299,119,469,418,51,0,0,0,0,0,0,51,2.2,418,299,0,16,0,0,0,0,0,0,0,283,119,0,12,0,0,0,11,16,19,647,428,99,13,12,66,,,,,,,,
245101307001,618,0,12,0,11,81,62,0,9,0,0,0,55,9,0,0,0,0,0,43,11,0,0,0,20,5,6,0,20,78,4,16,48,0,12,27,33,29,27,586,84,214,0,40,293,0,18,0,20,0,0,0,0,0,0,96,96,20,9,20,14,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,42,110,0,0,0,19,20,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,58,14,0,0,0,0,0,0,293,83,210,344,293,51,51,0,0,0,0,0,0,1.32,293,83,0,0,0,0,58,11,0,0,0,14,210,0,0,0,43,39,0,28,0,256,132,29,0,19,76,,,,,,,,
245101307002,1000,22,0,0,0,12,42,0,13,0,13,111,89,52,32,0,48,0,20,33,73,14,23,113,0,35,0,0,0,21,0,0,0,14,0,0,19,17,0,768,110,314,84,200,570,79,19,0,0,0,0,31,6,0,19,39,138,113,12,22,92,276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,111,46,73,33,0,0,0,294,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,20,33,0,0,116,106,0,0,0,0,0,570,294,276,570,570,0,0,0,0,0,0,0,0,1.75,570,294,0,0,0,0,13,0,0,21,49,211,276,0,0,0,0,18,80,48,22,592,288,65,0,75,137,,,,,,,,
245101307003,425,0,0,0,0,0,31,0,0,0,0,25,42,0,25,21,0,33,17,17,29,0,0,0,27,26,0,19,20,0,0,0,0,22,51,0,0,0,0,405,147,38,13,14,213,51,0,0,0,0,0,0,0,19,0,0,0,67,36,32,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,22,17,0,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,51,0,57,14,0,0,0,0,0,213,149,64,213,213,0,0,0,0,0,0,0,0,2.0,213,149,0,0,0,8,0,0,0,0,0,141,64,0,0,0,0,12,0,0,25,264,192,0,6,44,22,,,,,,,,
245101307004,538,0,0,0,0,57,34,0,0,0,0,16,56,16,0,0,0,16,0,0,24,0,0,0,16,16,0,0,18,0,20,0,101,0,56,0,37,0,55,538,116,14,0,16,405,17,56,18,0,47,0,70,0,57,44,0,14,0,31,42,9,237,0,0,0,0,0,0,0,0,0,0,0,47,0,73,0,18,55,28,0,16,0,0,0,0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,46,9,25,57,0,0,0,0,405,168,237,460,405,55,0,0,0,0,0,0,55,1.33,405,168,0,10,0,0,0,0,0,0,0,158,237,0,0,0,0,0,55,103,38,250,63,14,56,8,109,,,,,,,,
245101307005,829,0,0,0,15,22,101,10,0,0,0,29,68,66,11,15,59,0,0,0,52,38,8,46,17,0,51,19,17,18,0,18,0,0,44,18,0,0,0,717,219,275,17,58,422,8,0,0,20,0,0,18,10,13,48,17,79,0,29,120,60,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,24,0,0,15,0,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17,76,46,69,56,40,0,0,0,0,422,342,80,475,422,53,0,0,0,0,0,0,53,1.96,422,342,0,34,0,0,17,0,17,16,18,240,80,0,15,0,13,0,10,16,18,563,375,24,0,50,114,,,,,,,,
245101307006,982,0,0,0,0,35,86,0,23,24,2,102,46,0,69,23,37,0,0,0,49,25,16,42,0,8,46,18,22,118,0,0,0,0,29,56,0,0,0,827,216,153,149,75,620,11,22,19,0,0,10,0,92,31,0,104,82,60,50,42,97,324,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,11,0,14,155,58,48,16,296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,19,35,94,114,24,0,0,0,0,0,620,296,324,683,620,63,0,63,0,0,0,0,0,1.58,620,296,0,0,0,0,0,0,0,10,20,266,324,0,207,21,0,0,22,22,0,594,379,1,0,0,183,,,,,,,,
245101308031,639,0,0,0,0,60,38,0,0,84,8,13,29,87,14,0,0,12,0,15,25,39,38,8,8,0,16,10,0,16,36,0,0,32,0,0,0,0,0,496,158,19,27,10,408,0,84,0,22,32,8,15,8,11,19,18,67,60,24,13,27,234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,38,34,0,0,0,0,174,0,0,0,0,21,0,0,0,0,0,29,10,0,0,0,23,0,59,15,0,0,17,0,0,0,0,408,174,234,429,408,21,21,0,0,0,0,0,0,1.57,408,174,0,17,0,0,0,10,29,118,0,0,234,0,0,84,20,12,19,42,3,370,192,56,32,9,69,,,,,,,,
245101308032,906,0,0,0,8,30,43,0,0,0,56,92,0,75,32,48,49,17,0,8,104,10,16,21,0,0,0,11,8,0,0,0,20,9,8,10,19,82,16,728,261,68,0,41,536,36,9,0,11,0,0,37,20,0,48,78,178,12,41,39,27,273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,119,49,32,0,0,0,263,8,0,0,8,0,0,0,0,0,0,0,10,0,0,0,8,17,140,0,45,18,0,9,0,0,0,536,263,273,568,536,32,32,0,0,0,0,0,0,1.69,536,263,0,0,0,10,0,0,0,16,53,184,273,0,0,21,19,51,44,65,0,635,308,26,27,104,170,,,,,,,,
245101308033,909,0,0,0,0,13,78,0,0,0,3,18,128,60,54,0,61,9,9,0,48,22,0,50,9,9,15,8,17,0,31,16,0,36,31,30,8,0,7,767,226,87,14,40,426,9,0,7,0,0,23,17,43,7,19,16,73,49,56,60,47,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,33,0,12,12,15,35,0,0,0,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,17,142,69,33,28,8,0,0,0,0,426,311,115,433,426,7,0,0,7,0,0,0,0,2.13,426,311,0,12,0,8,0,16,14,95,0,166,115,0,0,0,0,0,37,24,15,639,380,18,15,61,144,,,,,,,,
245101308041,642,0,0,0,4,22,64,0,0,0,6,8,67,0,39,25,17,17,6,7,24,88,11,26,19,9,34,0,5,5,0,15,0,0,12,9,15,7,0,551,109,107,60,11,389,34,0,13,44,0,43,0,8,6,61,33,37,7,11,61,31,196,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,44,33,6,66,14,7,0,0,193,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,10,20,26,37,74,18,0,0,0,0,0,389,193,196,446,389,57,25,0,0,0,0,0,32,1.65,389,193,0,18,0,0,0,0,9,30,48,88,196,12,0,0,0,0,0,10,44,439,262,29,49,7,33,,,,,,,,
245101308042,853,7,0,0,0,58,88,0,0,7,9,64,131,46,7,28,47,10,0,5,32,23,10,96,14,4,0,0,0,20,8,5,17,13,31,7,14,6,0,784,229,173,25,45,478,32,17,5,9,15,28,23,0,0,19,39,109,64,24,53,41,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,0,85,55,0,0,0,310,12,0,13,0,0,0,0,0,0,0,0,0,0,10,0,7,5,112,52,68,10,21,0,0,0,0,478,310,168,492,478,14,14,0,0,0,0,0,0,1.78,478,310,0,31,0,0,0,0,0,19,76,184,168,0,16,0,0,4,25,10,15,617,437,36,20,11,109,,,,,,,,
245101308051,1362,0,6,0,30,11,0,4,8,0,6,83,6,21,44,96,34,24,2,97,35,73,67,40,103,0,34,28,6,29,2,15,55,11,19,78,49,10,41,1113,160,163,42,22,610,41,40,5,8,31,32,7,11,16,37,116,67,40,66,15,78,286,0,0,0,22,14,8,5,21,0,0,13,19,0,0,0,4,22,60,2,27,56,13,0,0,324,10,0,5,0,0,0,25,0,0,0,0,0,10,11,67,38,23,109,9,0,11,0,6,0,0,0,610,324,286,640,610,30,30,0,0,0,0,0,0,2.2,610,324,0,0,10,93,61,108,0,5,0,47,286,4,0,31,23,65,116,28,7,649,379,22,48,10,137,,,,,,,,
245101308061,1562,14,0,0,8,34,59,21,0,13,24,95,97,48,139,45,57,30,24,48,70,66,121,50,55,23,36,0,4,21,11,8,5,24,74,24,21,20,28,1337,487,206,103,57,703,19,33,52,3,33,24,0,9,0,32,56,49,147,22,91,133,204,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,8,12,62,91,17,0,0,499,0,0,0,0,0,0,0,0,0,0,0,2,15,31,21,0,31,129,73,65,108,0,24,0,0,0,703,499,204,781,703,78,19,0,15,0,0,0,44,2.01,703,499,0,32,137,13,0,0,9,64,42,202,204,28,47,22,0,23,7,0,24,915,552,25,86,18,204,,,,,,,,
245101401001,792,12,5,0,4,99,52,38,7,47,63,43,76,49,5,28,2,18,31,0,17,22,0,21,35,14,17,0,16,0,31,0,0,15,0,9,0,0,0,600,233,89,133,9,441,37,0,11,0,9,18,0,11,37,10,0,67,48,106,21,66,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,71,82,107,21,18,0,0,113,0,0,0,0,0,0,0,0,16,0,0,0,0,0,25,0,0,0,0,0,9,63,0,0,0,0,441,113,328,531,441,90,0,0,0,0,45,0,45,1.57,441,113,0,0,0,0,0,0,0,0,0,113,328,0,21,0,0,10,40,116,67,482,226,53,4,51,132,,,,,,,,
245101401002,1561,108,35,13,26,34,28,272,54,113,39,55,49,28,87,0,0,19,186,0,53,0,0,20,145,15,0,21,0,0,16,0,15,0,25,17,0,62,0,875,229,101,16,95,631,31,116,0,0,0,0,0,0,0,13,225,0,34,64,53,95,477,0,0,0,101,0,0,0,15,0,0,0,0,0,0,0,0,0,164,138,13,46,0,0,0,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,28,31,19,0,0,0,631,154,477,668,631,37,0,0,0,0,0,0,37,1.46,631,154,0,0,76,0,0,0,0,0,0,78,477,0,0,17,13,15,62,62,0,816,511,16,63,116,110,,,,,,,,
245101401003,447,5,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,46,0,20,42,0,37,18,0,0,19,0,16,0,0,16,0,17,38,0,0,18,81,409,38,123,0,0,349,0,117,0,53,0,16,19,0,27,0,0,0,18,21,58,20,216,62,0,0,20,17,0,0,0,0,18,37,0,0,0,0,0,16,19,27,0,0,0,0,0,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,18,16,16,42,0,0,20,0,0,0,0,349,133,216,427,349,78,0,0,37,0,0,0,41,1.28,349,133,0,20,0,42,16,0,0,0,0,55,216,0,0,27,0,0,19,0,0,209,45,0,20,27,117,,,,,,,,
245101401004,1230,0,0,0,28,58,38,0,0,0,39,39,26,38,10,23,33,15,20,45,12,12,33,22,87,19,15,0,89,51,108,96,36,26,34,12,0,0,34,1031,270,198,103,38,740,77,89,19,0,27,38,90,18,19,0,17,77,40,33,28,168,474,0,0,0,20,16,18,19,0,0,16,96,19,23,15,27,0,38,67,23,42,35,0,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,125,47,20,46,0,0,740,266,474,774,740,34,34,0,0,0,0,0,0,1.66,740,266,0,0,12,0,47,15,27,16,0,149,474,0,31,0,0,37,57,263,0,661,329,18,37,115,162,,,,,,,,
245101402001,378,0,0,0,18,0,91,0,0,0,27,26,87,14,14,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,7,0,0,279,50,59,0,0,214,0,0,0,0,0,0,0,21,0,106,14,62,0,11,0,0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,88,47,12,0,0,0,11,8,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,8,206,422,214,208,0,0,0,0,0,0,208,1.77,214,8,0,0,0,0,0,0,0,0,0,8,206,0,11,0,0,0,0,32,0,309,129,0,180,0,0,,,,,,,,
245101402002,461,0,0,0,0,0,15,0,0,0,33,26,19,42,0,0,28,0,0,75,0,42,0,13,0,0,0,8,0,0,0,17,0,0,13,0,0,0,0,298,49,15,0,0,235,114,13,0,13,0,0,42,0,0,17,13,8,0,0,15,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,75,0,72,46,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,28,0,0,0,0,0,0,235,36,199,377,235,142,0,0,39,0,0,0,103,1.84,235,36,0,0,0,13,0,0,0,0,8,15,199,0,0,0,13,0,0,13,75,70,42,0,28,0,0,,,,,,,,
245101402003,1546,0,0,4,128,114,50,0,0,0,52,68,85,67,62,5,5,102,0,38,0,0,0,85,55,0,0,0,254,0,0,0,0,0,39,0,13,0,0,1042,84,19,0,0,599,29,108,13,35,0,28,0,254,0,43,13,0,67,9,0,0,270,0,0,0,15,0,0,14,0,0,0,0,43,0,39,35,4,0,48,39,24,9,0,0,0,329,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,13,0,0,0,0,254,0,0,0,0,0,599,329,270,748,599,149,0,16,0,0,0,0,133,2.58,599,329,0,0,0,0,62,0,0,0,0,267,270,14,0,0,28,67,39,0,0,244,182,0,39,23,0,,,,,,,,
245101403001,722,0,25,0,39,36,7,0,0,0,0,0,0,0,38,39,91,8,0,21,0,38,44,11,20,22,51,0,0,38,19,0,0,0,9,9,42,0,0,543,65,10,0,0,344,11,84,42,36,35,11,0,0,7,0,10,11,57,0,40,0,284,0,0,0,0,27,37,0,0,0,0,0,0,25,52,0,0,9,38,87,9,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,10,9,0,22,0,0,0,0,344,60,284,391,344,47,0,0,0,0,0,0,47,2.1,344,60,0,0,0,0,0,0,0,0,9,51,284,0,0,0,0,0,20,102,42,257,176,12,0,0,69,,,,,,,,
245101403002,161,0,0,0,0,0,0,20,0,0,67,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,21,0,0,0,0,0,0,0,21,0,0,0,0,56,21,0,0,0,74,14,0,0,0,0,0,0,39,0,0,0,0,21,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,74,222,74,148,0,0,0,0,0,0,148,2.18,74,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,39,0,108,48,0,0,39,21,,,,,,,,
245101403003,484,0,0,0,0,8,50,19,0,0,0,23,46,0,0,15,28,20,0,0,79,0,0,10,20,0,19,41,10,40,0,0,0,0,30,0,0,0,9,448,70,123,9,0,306,0,38,0,0,0,27,0,41,10,20,19,93,20,9,10,19,187,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,96,31,0,23,0,0,0,119,0,0,0,0,0,0,0,0,10,0,0,0,0,0,9,14,0,20,0,47,10,0,0,0,9,0,306,119,187,379,306,73,25,0,0,11,0,0,37,1.58,306,119,0,0,0,9,0,0,0,9,14,87,187,0,0,0,13,0,38,11,0,230,82,0,75,0,9,,,,,,,,
245101403004,584,0,0,0,0,0,27,0,0,0,14,0,25,12,40,32,42,0,10,41,0,0,80,0,33,16,22,9,20,19,0,10,0,0,9,9,16,0,7,479,57,25,0,38,272,32,7,0,0,49,0,0,22,29,0,28,49,9,38,0,9,133,0,0,0,0,0,13,0,0,0,0,0,0,0,0,16,0,11,47,23,14,9,0,0,0,139,0,0,0,14,0,0,0,60,0,0,8,0,0,26,0,0,0,22,9,0,0,0,0,0,0,0,272,139,133,374,272,102,12,0,0,0,0,0,90,2.15,272,139,0,0,0,0,29,0,0,0,18,92,133,13,0,0,0,14,47,0,20,216,167,13,27,9,0,,,,,,,,
245101501001,554,0,0,0,0,0,43,0,0,0,0,0,12,0,0,0,73,0,0,0,39,19,14,92,46,0,0,0,0,0,0,0,0,0,0,0,24,0,0,362,0,0,0,0,277,74,32,0,39,21,0,14,0,0,12,39,0,0,46,0,0,147,0,0,21,32,0,0,0,0,0,0,0,0,0,0,12,0,0,39,43,0,0,0,0,0,130,0,0,0,0,0,0,0,0,39,0,0,0,19,0,0,0,0,0,0,60,0,12,0,0,0,0,277,130,147,420,277,143,14,0,0,0,0,0,129,2.0,277,130,0,0,26,19,0,0,0,25,0,60,147,0,0,0,0,0,21,0,0,235,146,25,38,12,14,,,,,,,,
245101501002,468,26,0,0,0,30,0,0,0,0,0,15,0,1,0,113,0,22,26,7,14,0,25,0,14,0,26,20,0,2,0,0,22,0,0,0,53,0,0,390,45,0,0,0,248,0,7,59,7,0,0,0,8,0,0,0,15,0,103,49,0,29,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,219,0,0,7,0,0,0,0,30,0,0,14,0,8,39,0,0,99,0,0,0,0,0,0,22,0,0,248,219,29,275,248,27,0,0,0,0,0,0,27,1.88,248,219,0,14,18,0,0,22,0,0,15,150,29,0,0,0,0,0,0,0,7,181,113,0,38,15,15,,,,,,,,
245101501003,1157,38,14,0,0,62,17,11,8,37,0,0,142,21,66,45,58,0,36,0,16,79,37,0,6,6,11,0,0,20,32,0,0,53,0,40,17,14,0,778,58,45,0,0,596,43,149,85,17,0,39,153,0,0,65,0,31,0,0,14,0,305,14,30,16,39,23,14,0,0,0,0,37,0,25,0,0,36,13,10,37,0,11,0,0,0,291,0,0,0,0,0,0,0,0,6,0,0,44,108,51,0,17,65,0,0,0,0,0,0,0,0,0,596,291,305,697,596,101,0,0,19,11,0,0,71,1.92,596,291,0,0,6,25,81,0,0,0,14,165,305,0,0,11,10,13,15,11,124,312,152,14,111,0,35,,,,,,,,
245101502001,944,38,9,14,0,18,14,0,0,0,52,17,0,9,38,23,32,7,36,41,9,75,61,19,0,50,18,9,0,9,0,0,0,11,9,7,0,73,8,593,12,0,0,0,336,59,7,54,0,14,34,0,10,43,28,75,0,0,0,0,12,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,17,0,9,0,0,266,22,6,0,0,0,25,0,0,0,0,59,0,8,78,0,29,19,11,0,0,9,0,0,0,0,0,336,266,70,427,336,91,15,0,0,0,0,0,76,2.81,336,266,0,23,0,19,0,0,0,21,10,193,70,0,0,0,0,9,0,0,7,259,113,0,118,9,19,,,,,,,,
245101502002,897,14,19,0,0,12,231,0,0,0,0,62,0,12,37,0,35,19,23,38,0,13,10,15,85,62,0,0,0,0,0,0,0,8,8,117,0,0,0,787,0,0,0,0,346,0,104,8,10,16,14,13,0,17,0,110,29,0,0,0,25,283,0,47,54,0,8,10,123,0,0,0,0,0,0,0,14,0,17,0,10,0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,29,7,0,19,0,0,0,0,8,0,0,0,0,0,0,0,0,346,63,283,437,346,91,0,0,0,0,0,0,91,2.59,346,63,0,0,16,0,0,0,0,7,0,40,283,0,0,0,0,0,8,0,10,173,70,15,74,0,14,,,,,,,,
245101502003,384,0,0,15,0,0,0,8,0,0,0,18,26,0,10,15,64,12,0,10,23,0,0,11,0,0,0,0,0,33,0,0,0,0,0,26,9,23,21,301,10,0,0,0,180,8,23,33,10,0,0,0,0,52,12,0,9,10,23,0,0,93,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,10,0,12,10,0,0,0,0,87,52,0,0,0,0,0,8,0,0,0,0,0,10,9,0,0,0,0,0,8,0,0,0,0,0,0,180,87,93,605,180,425,0,0,0,0,0,0,425,2.13,180,87,0,0,0,8,0,0,0,0,8,71,93,0,0,12,0,0,0,0,0,125,37,0,77,0,11,,,,,,,,
245101503001,808,0,0,30,16,16,19,0,0,0,33,30,0,22,10,0,13,23,0,25,136,19,0,24,25,0,12,0,8,0,0,0,0,0,0,8,0,0,9,399,40,0,0,0,271,75,80,36,13,0,17,0,8,0,12,0,30,0,0,0,0,101,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,30,0,31,0,0,0,0,170,0,0,80,0,9,0,0,0,8,0,0,12,8,0,0,0,0,17,0,23,0,0,0,0,0,13,271,170,101,410,271,139,0,0,0,0,0,0,139,2.98,271,170,0,0,0,0,0,0,0,101,23,46,101,0,0,40,0,30,0,0,12,262,71,16,102,40,33,,,,,,,,
245101503002,351,0,0,0,8,0,0,19,0,0,0,28,0,0,0,0,41,22,48,18,0,0,8,0,48,0,34,0,0,0,0,0,0,19,0,27,15,7,0,315,34,26,0,0,122,27,0,34,0,0,13,0,0,27,0,7,14,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,8,0,0,0,0,95,0,0,0,0,0,14,0,7,34,0,15,12,0,0,0,13,0,0,0,0,0,0,0,0,0,0,122,95,27,304,122,182,0,0,0,0,0,0,182,2.88,122,95,0,0,0,0,0,0,14,13,15,53,27,0,0,0,0,0,0,0,8,57,0,0,57,0,0,,,,,,,,
245101503003,284,1,0,0,9,27,0,0,0,0,0,32,0,33,3,0,8,0,0,10,2,0,35,0,0,23,8,0,0,8,0,0,0,0,0,0,16,9,25,239,16,0,0,0,114,0,0,0,16,9,31,0,0,0,0,33,16,0,0,9,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,47,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,36,78,225,114,111,11,0,0,0,0,0,100,2.41,114,36,0,0,0,0,0,0,0,0,9,27,78,0,0,0,0,0,0,0,0,156,124,0,32,0,0,,,,,,,,
245101504001,1117,12,0,0,52,0,9,0,0,0,32,3,0,0,21,0,0,69,0,25,69,0,5,0,25,0,20,24,20,49,43,0,18,24,15,94,34,17,30,614,35,11,0,0,405,6,54,52,105,20,0,20,25,0,24,21,17,7,0,17,37,287,0,0,0,35,0,25,0,0,0,14,0,0,0,0,24,55,0,17,20,73,18,0,0,0,118,0,20,0,0,0,0,0,20,0,0,0,0,0,37,41,0,0,0,0,0,0,0,0,0,0,0,405,118,287,502,405,97,0,0,0,0,0,0,97,2.69,405,118,0,0,0,0,0,0,0,13,17,88,287,0,45,44,6,62,35,0,0,219,96,11,49,26,37,,,,,,,,
