OBJECTID,GEOID,weight,pop_in_nsa,bg_total_pop
63,245102608002,4.145265371017293e-05,0.05310084940273139,1281
63,245102610002,0.4868421052631579,370.0,760
63,245102610003,0.999959288929787,709.9710951401532,710
63,245102610004,0.32908255061364505,330.398880816098,1004
64,245100908001,0.006705216193585456,4.89480782131738,730
64,245100908003,5.954298716343538e-07,0.0005769715456136889,969
64,245101203004,0.612782930346392,745.7568262315474,1217
64,245101204001,0.9922266830354153,894.9884680979515,902
64,245101204002,0.9889609776458573,1014.6739630646459,1026
65,245101803001,0.0011902439231821324,0.7308097688338206,614
65,245101803002,0.05149909902839501,59.89345217002359,1163
65,245102101002,0.16269037238456233,237.52794368146013,1460
65,245102201001,0.0011358260578269302,1.3164224010213863,1159
66,245102712001,5.532526199262928e-05,0.033906123762799015,621
66,245102712002,3.3966448525457313e-06,0.003963884542920846,1167
66,245102712005,0.0028696309868189852,2.993025119252207,1043
66,245102712006,0.4717638592556748,649.1164167186072,1380
67,245100802002,0.6051814773028804,497.4591743429677,822
67,245100803011,0.012543004540168339,5.782325093017788,461
67,245100803012,0.7831598941428104,852.0779648273798,1088
67,245100803021,0.5396847017439962,355.65221844928766,659
67,245100803022,1.0,921.0,921
67,245100803023,0.8479954974983754,844.6035155083866,996
67,245102604042,5.71419114976277e-05,0.03611368806650078,632
68,245100904001,0.998494854343384,1099.34283463207,1101
68,245100904002,0.992184307026987,395.881538503768,399
68,245100905001,0.006097176483515137,3.6461115371419828,598
68,245100905002,0.9943303940868428,1080.8371383723993,1087
68,245100908003,0.03566436856764408,34.55877314204712,969
68,245101202012,8.105371539307326e-07,0.0007902737250135308,975
69,245102701011,0.38160240006972757,260.6344392476248,683
69,245102701012,0.0014148755172696422,1.277632592094496,903
69,245102701024,0.00033017416733572267,0.35328635904922195,1070
69,245102702001,0.719219848117172,378.3096401096336,526
69,245102703022,0.0013102975062346202,1.0521688975063999,803
70,245100803011,0.9073562423510801,418.29122772386125,461
70,245100803021,0.45919469036099086,302.609300947888,659
70,245100803023,0.15109229357710346,150.48792440279587,996
